Date Combined,Date/Time Combined,Unnamed: 0,Unnamed: 0.1,Location,Date Published,Total Cases,Total Deaths,Pct Cases Black/AA,Pct Deaths Black/AA,Date Run,Status code,Count Cases Black/AA,Count Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Date/Time Run,Date Run.1,Date/Time Run.1
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,2900,,Alabama,2020-08-24,110769.0,1950.0,41.47,42.31,2020-08-24,Success!,29709.0,795.0,False,False,71633.0,1879.0,1293186.0,26.58,2020/08/24 20:01:02America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,669,,Alabama,2020-07-11,51294.0,1086.0,45.22,45.84,2020-07-12,Success!,17111.0,479.0,False,False,37836.0,1045.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5220,,Alabama,2020-10-04,140445.0,2416.0,36.13,40.76,2020-10-04,Success!,34308.0,948.0,False,False,94962.0,2326.0,1293186.0,26.58,2020/10/04 19:06:13America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,4756,,Alabama,2020-09-26,134884.0,2364.0,36.99,40.96,2020-09-26,Success!,33491.0,933.0,False,False,90538.0,2278.0,1293186.0,26.58,2020/09/26 20:01:32America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5684,,Alabama,2020-10-13,147083.0,2509.0,35.2,40.42,2020-10-13,Success!,35358.0,981.0,False,False,100440.0,2427.0,1293186.0,26.58,2020/10/13 20:26:50America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8676,,Alabama,2020-12-06,223915.0,3462.0,30.28,36.03,2020-12-06,Success!,47762.0,1186.0,False,False,157717.0,3292.0,1293186.0,26.58,2020/12/06 19:14:55America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,1155,,Alabama,2020-07-23,72696.0,1357.0,43.53,44.44,2020-07-23,Success!,21260.0,575.0,False,False,48842.0,1294.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,6264,,Alabama,2020-10-24,156946.0,2680.0,34.06,39.26,2020-10-24,Success!,36905.0,1020.0,False,False,108359.0,2598.0,1293186.0,26.58,2020/10/24 20:33:00America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3422,,Alabama,2020-09-02,118220.0,2114.0,39.88,41.72,2020-09-02,Success!,30899.0,849.0,False,False,77484.0,2035.0,1293186.0,26.58,2020/09/02 23:43:16America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,2726,,Alabama,2020-08-20,107483.0,1905.0,41.88,42.51,2020-08-21,Success!,28913.0,780.0,False,False,69031.0,1835.0,1293186.0,26.58,2020/08/21 21:57:22America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,106,,Alabama,2020-06-15,25892.0,769.0,41.21,45.64,2020-06-16,Success!,10670.0,351.0,,,,,,,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,6786,,Alabama,2020-11-02,165984.0,2767.0,33.29,39.01,2020-11-02,Success!,38384.0,1047.0,False,False,115286.0,2684.0,1293186.0,26.58,2020/11/02 19:08:31America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5104,,Alabama,2020-10-02,138989.0,2409.0,36.34,40.82,2020-10-02,Success!,34143.0,947.0,False,False,93952.0,2320.0,1293186.0,26.58,2020/10/02 19:59:35America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,305,,Alabama,2020-07-03,41362.0,983.0,46.68,46.42,2020-07-03,Success!,14941.0,441.0,False,False,32010.0,950.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8120,,Alabama,2020-11-25,199626.0,3207.0,30.86,36.92,2020-11-25,Success!,43339.0,1135.0,False,False,140446.0,3074.0,1293186.0,26.58,2020/11/25 19:15:42America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,4118,,Alabama,2020-09-14,126299.0,2221.0,38.46,41.11,2020-09-14,Success!,32129.0,881.0,False,False,83531.0,2143.0,1293186.0,26.58,2020/09/14 21:03:44America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7540,,Alabama,2020-11-15,183491.0,3000.0,31.75,37.91,2020-11-15,Success!,40760.0,1094.0,False,False,128373.0,2886.0,1293186.0,26.58,2020/11/15 21:23:13America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8626,,Alabama,2020-12-05,221804.0,3454.0,30.31,36.04,2020-12-05,Success!,47357.0,1185.0,False,False,156251.0,3288.0,1293186.0,26.58,2020/12/05 22:02:35America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7772,,Alabama,2020-11-19,189461.0,3123.0,31.32,37.42,2020-11-19,Success!,41692.0,1119.0,False,False,133109.0,2990.0,1293186.0,26.58,2020/11/19 21:50:23America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,2784,,Alabama,2020-08-22,109566.0,1942.0,41.6,42.31,2020-08-23,Success!,29503.0,792.0,False,False,70917.0,1872.0,1293186.0,26.58,2020/08/23 00:07:33America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3364,,Alabama,2020-09-01,118134.0,2102.0,39.98,41.74,2020-09-01,Success!,30827.0,844.0,False,False,77100.0,2022.0,1293186.0,26.58,2020/09/01 19:03:38America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7250,,Alabama,2020-11-10,174987.0,2890.0,32.4,38.16,2020-11-10,Success!,39702.0,1065.0,False,False,122550.0,2791.0,1293186.0,26.58,2020/11/10 19:09:59America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,4524,,Alabama,2020-09-22,131988.0,2304.0,37.46,40.79,2020-09-22,Success!,33000.0,906.0,False,False,88083.0,2221.0,1293186.0,26.58,2020/09/22 23:27:12America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,126,,Alabama,2020-06-25,32753.0,880.0,39.25,46.02,2020-06-25,Success!,12855.0,405.0,,,,,,,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,1972,,Alabama,2020-08-08,96613.0,1694.0,42.51,42.99,2020-08-08,Success!,26416.0,702.0,False,False,62144.0,1633.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5162,,Alabama,2020-10-03,139726.0,2416.0,36.22,40.76,2020-10-03,Success!,34246.0,948.0,False,False,94560.0,2326.0,1293186.0,26.58,2020/10/03 19:04:52America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7192,,Alabama,2020-11-09,173854.0,2865.0,32.53,38.21,2020-11-09,Success!,39489.0,1058.0,False,False,121410.0,2769.0,1293186.0,26.58,2020/11/09 21:38:22America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5568,,Alabama,2020-10-11,145590.0,2508.0,35.41,40.44,2020-10-11,Success!,35150.0,981.0,False,False,99272.0,2426.0,1293186.0,26.58,2020/10/11 19:31:50America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,6438,,Alabama,2020-10-27,159439.0,2699.0,33.78,39.14,2020-10-27,Success!,37282.0,1024.0,False,False,110381.0,2616.0,1293186.0,26.58,2020/10/27 20:51:38America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7656,,Alabama,2020-11-17,185874.0,3040.0,31.5,37.82,2020-11-17,Success!,41114.0,1102.0,False,False,130520.0,2914.0,1293186.0,26.58,2020/11/17 19:14:48America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,2030,,Alabama,2020-08-09,97735.0,1707.0,42.52,43.07,2020-08-09,Success!,26618.0,709.0,False,False,62597.0,1646.0,1293186.0,26.58,2020/08/09 21:35:01America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,207,,Alabama,2020-06-30,37536.0,926.0,47.54,47.22,2020-06-30,Success!,14043.0,424,False,False,,,,,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,5452,,Alabama,2020-10-09,143900.0,2496.0,35.59,40.46,2020-10-09,Success!,34868.0,971.0,False,False,97961.0,2400.0,1293186.0,26.58,2020/10/09 20:01:42America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,7714,,Alabama,2020-11-18,187623.0,3073.0,31.41,37.65,2020-11-18,Success!,41375.0,1108.0,False,False,131730.0,2943.0,1293186.0,26.58,2020/11/18 20:45:08America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,6612,,Alabama,2020-10-30,162720.0,2735.0,33.57,39.0,2020-10-30,Success!,37962.0,1035.0,False,False,113089.0,2654.0,1293186.0,26.58,2020/10/30 19:04:55America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,1799,,Alabama,2020-08-05,91776.0,1639.0,42.58,43.08,2020-08-05,Success!,25333.0,682.0,False,False,59501.0,1583.0,1293186.0,26.58,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3074,,Alabama,2020-08-27,112794.0,1990.0,41.23,42.3,2020-08-27,Success!,30139.0,810.0,False,False,73107.0,1915.0,1293186.0,26.58,2020/08/27 18:29:28America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3886,,Alabama,2020-09-10,123267.0,2176.0,38.94,41.32,2020-09-10,Success!,31772.0,866.0,False,False,81586.0,2096.0,1293186.0,26.58,2020/09/10 20:42:01America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3190,,Alabama,2020-08-29,115284.0,2059.0,40.61,42.08,2020-08-29,Success!,30501.0,834.0,False,False,75107.0,1982.0,1293186.0,26.58,2020/08/29 19:45:22America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,8352,,Alabama,2020-11-29,205943.0,3245.0,30.69,36.92,2020-11-29,Success!,44520.0,1149.0,False,False,145079.0,3112.0,1293186.0,26.58,2020/11/29 20:44:04America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,237,,Alabama,2020-07-01,38442.0,947.0,47.31,46.9,2020-07-01,Success!,14309.0,431.0,False,False,,,,,,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3944,,Alabama,2020-09-11,124097.0,2204.0,38.79,41.18,2020-09-11,Success!,31887.0,876.0,False,False,82202.0,2127.0,1293186.0,26.58,2020/09/11 19:27:02America/Los Angeles TZ,,
2020-12-13,2020/12/13 20:42:34America/Los Angeles TZ,3132,,Alabama,2020-08-28,113723.0,2017.0,41.05,41.99,2020-08-28,Success!,30318.0,815.0,False,False,73850.0,1941.0,1293186.0,26.58,2020/08/28 20:04:43America/Los Angeles TZ,,
