,Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code,Unnamed: 0,Date Run.1,Date/Time Run.1
51,2020-08-21,2020/08/21 21:57:22America/Los Angeles TZ,Virginia,2020-07-21,79371.0,2048.0,12922.0,483.0,16.28,23.58,True,True,,,1613285.0,19.17,Success!,,,
52,2020-08-21,2020/08/21 21:57:22America/Los Angeles TZ,Washington,2020-08-21,69779.0,1850.0,2861.0,59.0,5.9,3.25,False,False,48528.0,1816.0,269854.0,3.7,Success!,,,
53,2020-08-21,2020/08/21 21:57:22America/Los Angeles TZ,"Washington, DC",2020-08-21,13469.0,602.0,6738.0,448.0,50.03,74.42,True,True,,,321317.0,46.94,Success!,,,
54,2020-08-21,2020/08/21 21:57:22America/Los Angeles TZ,WestVirginia,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)",,,
55,2020-08-21,2020/08/21 21:57:22America/Los Angeles TZ,Wisconsin,2020-08-21,69059.0,1068.0,9274.0,217.0,14.84,20.65,False,True,62497.0,1051.0,368744.0,6.38,Success!,,,
56,2020-08-21,2020/08/21 21:57:22America/Los Angeles TZ,Wisconsin -- Milwaukee,2020-08-21,23032.0,397.0,6257.0,149.0,29.03,37.53,False,False,21550.0,397.0,252321.0,26.44,Success!,,,
57,2020-08-21,2020/08/21 21:57:22America/Los Angeles TZ,Wyoming,,,,,,,,False,False,,,5540.0,0.95,An error occurred. ... JSONDecodeError('Expecting value: line 1 column 1 (char 0)'),,,
0,,,Texas,2020-07-14,25496.0,719.0,2916.0,92.0,11.44,12.8,True,False,,,3365783.0,12.07,Success!,,,
1,,,Texas -- Bexar County,2020-07-14,21067.0,201.0,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703.0,7.62,Success!,,,
2,,,New York -- New York,2020-07-14,216468.0,18720.0,33524.0,5232.0,30.15,30.49,False,True,111207.0,17159.0,2049418.0,24.27,Success!,,,
3,,,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!,,,
4,,,Tennessee,2020-07-14,66788.0,767.0,13150.0,273.0,19.69,35.59,True,True,,,1117489.0,16.8,Success!,,,
5,,,Utah,2020-07-14,30478.0,226.0,769.0,<5,2.5,,True,False,,,35862.0,1.18,Success!,,,
6,,,Kentucky,2020-07-14,20223.0,635.0,1832.0,91,13.99,15.29,False,True,13096.0,596.0,354112.0,7.98,Success!,,,
7,,,Arkansas,2020-07-14,29733.0,331.0,6283.0,81,24.74,26.13,False,True,25396.0,310.0,460970.0,15.41,Success!,,,
8,,,California - San Diego,2020-07-14,20887.0,436.0,768.0,16,4.66,3.75,False,False,16473.0,427.0,166412.0,5.04,Success!,,,
9,,,Virginia,2020-07-14,72443.0,1977.0,11121.0,460,15.35,23.27,True,True,,,1613285.0,19.17,Success!,,,
10,,,New Mexico,2020-07-14,15514.0,551.0,285.0,,1.84,,True,False,,,43006.0,2.06,Success!,,,
11,,,Florida -- Miami-Dade County,2020-07-14,69803.0,1175.0,7470.0,,20.53,,False,True,36385.0,,481976.0,17.75,Success!,,,
12,,,Florida -- Orange County,2020-07-14,19377.0,85.0,2498.0,,25.2,,False,True,9913.0,,277193.0,20.98,Success!,,,
13,,,Alabama,2020-07-14,56441.0,1136.0,18079.0,498,44.7,45.48,False,False,40446.0,1095.0,1293186.0,26.58,Success!,,,
14,,,California - Los Angeles,2020-07-13,140307.0,3894.0,3737.0,391,4.69,10.8,False,False,79721.0,3619.0,823987.0,8.16,Success!,,,
15,,,Maryland,2020-07-14,74260.0,3202.0,21525.0,1301,35.07,40.87,False,False,61384.0,3183.0,1788090.0,29.78,Success!,,,
16,,,Mississippi,2020-07-13,37542.0,1272.0,17583.0,636,46.84,50.0,True,True,,,1125834.0,37.67,Success!,,,
17,,,Pennsylvania,2020-07-14,93906.0,6931.0,12962.0,1426,30.26,21.68,False,True,42830.0,6579.0,1423319.0,11.13,Success!,,,
18,,,Florida,2020-07-14,287789.0,4409.0,35728.0,855,12.41,19.39,True,False,,,3316376.0,16.1,Success!,,,
19,,,Montana,2020-07-14,1952.0,34.0,12.0,,0.61,,True,True,,,4630.0,0.44,Success!,,,
20,,,Vermont,2020-07-14,1305.0,56.0,144.0,0,11.33,0.0,False,True,1271.0,56.0,8058.0,1.29,Success!,,,
21,,,Connecticut,2020-07-13,45547.0,3497.0,6264.0,645,13.75,18.44,True,False,,,378262.0,10.56,Success!,,,
22,,,Colorado,2020-07-14,37686.0,1738.0,1926.0,118,6.31,7.01,False,False,30537.0,1683.0,227938.0,4.12,Success!,,,
23,,,Nebraska,2020-07-14,21717.0,286.0,1275.0,22,7.63,7.97,False,True,16719.0,276.0,90860.0,4.77,Success!,,,
24,,,Michigan,2020-07-14,70222.0,5993.0,20743.0,2393,29.54,39.93,True,False,,,1375424.0,13.81,Success!,,,
25,,,California,2020-07-13,336447.0,7039.0,9389.0,616.0,4.3,8.9,False,True,216373.0,6924.0,2267875.0,5.79,Success!,,,
26,,,Indiana,2020-07-14,52685.0,2582.0,6260.0,371,11.88,14.37,True,True,,,619472.0,9.33,Success!,,,
27,,,Alaska,2020-07-14,1579.0,17.0,37.0,0.0,1.4,0.0,False,True,2651.0,34.0,24129.0,3.27,Success!,,,
28,,,Wisconsin,2020-07-14,37906.0,826.0,6244.0,195,18.27,23.96,False,True,34174.0,814.0,368744.0,6.38,Success!,,,
29,,,Georgia,2020-07-14,123963.0,3054.0,32982.0,1427,26.61,46.73,True,True,,,3239300.0,31.46,Success!,,,
30,,,Washington,2020-07-14,42304.0,1404.0,1618.0,48,5.44,3.58,False,False,29767.0,1339.0,269854.0,3.7,Success!,,,
31,,,"Washington, DC",2020-07-14,10946.0,568.0,5395.0,421,49.29,74.12,True,True,,,321317.0,46.94,Success!,,,
32,,,Delaware,2020-07-14,12969.0,114.0,3305.0,132,25.48,115.79,True,False,,,209892.0,22.11,Success!,,,
33,,,Maine,2020-07-14,3566.0,114.0,824.0,,25.8,,False,True,3194.0,,17881.0,1.34,Success!,,,
34,,,Iowa,2020-07-14,35866.0,757.0,3078.0,36,8.58,4.76,True,True,,,109911.0,3.51,Success!,,,
35,,,North Carolina,2020-07-14,89484.0,1552.0,14431.0,490,23.93,32.78,False,True,60308.0,1495.0,2179622.0,21.46,Success!,,,
36,,,Illinois,2020-07-14,155506.0,7218.0,26132.0,1997,16.8,27.67,True,False,,,1824125.0,14.23,Success!,,,
37,,,Idaho,2020-07-14,11718.0,103.0,158.0,1,1.35,0.97,False,True,,,11536.0,0.68,Success!,,,
38,,,Minnesota,2020-07-14,43170.0,1510.0,8804.0,148,20.39,9.8,True,True,,,342186.0,6.19,Success!,,,
39,,,Massachusetts,2020-07-14,112130.0,8340.0,10534.0,685,9.39,8.21,True,False,,,510558.0,7.48,Success!,,,
40,,,Wisconsin -- Milwaukee,2020-07-14,14478.0,360.0,4161.0,145,30.95,40.28,False,False,13446.0,360.0,252321.0,26.44,Success!,,,
41,,,Missouri,2020-07-14,28826.0,1093.0,6910.0,373,34.6,36.82,False,True,19970.0,1013.0,704896.0,11.57,Success!,,,
0,,,Massachusetts,5/9/2020,76743.0,4840.0,6288.0,252.0,8.19,5.21,,,,,,,Success!,Massachusetts,,
1,,,Virginia,5/10/2020,24081.0,839.0,4031.0,187.0,16.74,22.29,,,,,,,Success!,Virginia,,
2,,,"Washington, DC",5/8/2020,5899.0,304.0,2793.0,241.0,47.35,79.28,,,,,,,Success!,Washington DC,,
3,,,Georgia,5/10/2020,33508.0,1405.0,11857.0,697.0,35.39,49.61,,,,,,,Success!,Georgia,,
4,,,Michigan,5/10/2020,47138.0,4551.0,15084.0,1866.0,32.0,41.0,,,,,,,Success!,Michigan,,
5,,,Minnesota,5/10/2020,11271.0,578.0,1916.0,35.0,17.0,6.0,,,,,,,Success!,Minnesota,,
6,,,North Carolina,5/10/2020,547.0,14764.0,191.0,5020.0,35.0,34.0,,,,,,,Success!,North Carolina,,
7,,,Texas -- Bexar County,5/9/2020,1805.0,54.0,168.0,13.0,9.31,24.07,,,,,,,Success!,Texas -- Bexar County,,
8,,,Wisconsin -- Milwaukee,5/10/2020,3981.0,217.0,1544.0,106.0,38.78,48.85,,,,,,,Success!,Wisconsin -- Milwaukee,,
9,,,California - San Diego,5/9/2020,4926.0,175.0,167.0,4.0,3.39,2.29,,,,,,,Success!,San Diego,,
10,,,Florida,,,,,,,,,,,,,,"An error occured. ... FileNotFoundError(2, 'No such file or directory')",Florida,,
0,,,Illinois,2020-07-01,144013.0,6951.0,24191.0,1934.0,16.8,27.82,True,False,,,,,Success!,,,
1,,,Washington,2020-07-02,34151.0,1342.0,1381.0,43.0,6.0,3.0,False,False,,,,,Success!,,,
2,,,North Carolina,2020-07-02,68142.0,1391.0,11075.0,445.0,16.25,31.99,False,True,,,,,Success!,,,
3,,,New York -- New York,2020-07-02,212774.0,18519.0,33093.0,5171.0,30.17,30.48,False,True,,,,,Success!,,,
4,,,Wisconsin,2020-07-02,29738.0,793.0,5174.0,188.0,19.4,24.04,False,True,,,,,Success!,,,
5,,,Wisconsin -- Milwaukee,2020-07-02,11672.0,355.0,3405.0,143.0,33.42,40.28,False,False,,,,,Success!,,,
6,,,Rhode Island,2020-06-29,16226.0,946.0,1573.0,47.0,12.33,6.11,False,False,,,,,Success!,,,
7,,,Tennessee,2020-07-02,46890.0,620.0,9850.0,217.0,21.01,35.0,True,True,,,,,Success!,,,
8,,,Maine,2020-07-02,3328.0,105.0,790.0,,26.87,,False,True,,,,,Success!,,,
9,,,Maryland,2020-07-02,68423.0,3086.0,19474.0,1246.0,28.46,40.38,False,False,,,,,Success!,,,
10,,,Alabama,2020-07-02,39604.0,961.0,14595.0,436.0,47.04,46.88,False,False,,,,,Success!,,,
11,,,Michigan,2020-07-02,64596.0,5888.0,19767.0,2356.0,30.6,40.01,True,False,,,,,Success!,,,
12,,,Montana,2020-07-02,1083.0,22.0,6.0,,0.55,,True,True,,,,,Success!,,,
13,,,Alaska,2020-07-02,1017.0,14.0,24.0,0.0,2.36,0.0,True,True,,,,,Success!,,,
14,,,Massachusetts,2020-07-02,109338.0,8132.0,10283.0,665.0,9.4,8.18,True,False,,,,,Success!,,,
15,,,Missouri,2020-06-27,20261.0,996.0,5758.0,246.0,49.66,38.56,False,True,,,,,Success!,,,
16,,,Utah,2020-07-02,23270.0,176.0,629.0,<5,2.7,,True,False,,,,,Success!,,,
17,,,Mississippi,2020-07-02,28770.0,530.0,14137.0,1109,49.14,209.25,True,True,,,,,Success!,,,
18,,,Texas -- Bexar County,2020-07-02,12878.0,115.0,464.0,17.0,6.81,15.32,False,False,,,,,Success!,,,
19,,,Minnesota,2020-07-02,37210.0,1458.0,7707.0,125,20.71,8.57,True,True,,,,,Success!,,,
20,,,Texas,2020-07-02,22341.0,662.0,2630.0,85,0.12,0.13,True,False,,,,,Success!,,,
21,,,Delaware,2020-07-02,11731.0,510.0,3060.0,131,26.08,25.69,True,False,,,,,Success!,,,
22,,,Nebraska,2020-07-02,19452.0,282.0,1127.0,21,7.57,7.89,False,True,,,,,Success!,,,
23,,,California,2020-07-01,159300.0,5983.0,6953.0,561,4.4,9.4,False,True,,,,,Success!,,,
24,,,Vermont,2020-07-02,1227.0,56.0,118.0,0,9.88,0.0,False,True,,,,,Success!,,,
25,,,New Mexico,2020-07-02,12520.0,503.0,245.0,,1.96,,True,False,,,,,Success!,,,
26,,,Florida,2020-07-02,166303.0,3617.0,23157.0,709,13.92,19.6,True,False,,,,,Success!,,,
27,,,"Washington, DC",2020-07-02,10390.0,554.0,5174.0,408,49.8,73.65,True,True,,,,,Success!,,,
28,,,Colorado,2020-07-02,33352.0,1701.0,1794.0,111,5.38,6.53,True,False,,,,,Success!,,,
29,,,California - San Diego,2020-07-02,15207.0,377.0,542.0,12,4.49,3.22,False,False,,,,,Success!,,,
30,,,Georgia,2020-07-02,87709.0,2849.0,24795.0,1350,28.27,47.39,True,True,,,,,Success!,,,
31,,,Virginia,2020-07-02,63735.0,1816.0,9195.0,396,14.43,21.81,True,True,,,,,Success!,,,
32,,,Indiana,2020-07-02,46387.0,2469.0,5672.0,357,12.23,14.46,True,True,,,,,Success!,,,
33,,,Kentucky,2020-07-02,16079.0,581.0,1590.0,86,14.55,15.84,False,True,,,,,Success!,,,
34,,,California - Los Angeles,2020-07-01,107667.0,3454.0,2946.0,365,2.74,10.57,True,False,,,,,Success!,,,
0,,,Texas,2020-07-06,23242.0,680.0,2721.0,87.0,0.12,0.13,True,False,,,3365783.0,12.07,Success!,,,
1,,,Texas -- Bexar County,2020-07-06,15102.0,132.0,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703.0,7.62,Success!,,,
2,,,New York -- New York,2020-07-06,214061.0,18596.0,33265.0,5199.0,30.16,30.5,False,True,110283.0,17048.0,2049418.0,24.27,Success!,,,
3,,,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!,,,
4,,,Tennessee,2020-07-06,52155.0,653.0,10640.0,231.0,20.4,35.38,True,True,,,1117489.0,16.8,Success!,,,
5,,,Utah,2020-07-06,25469.0,189.0,657.0,<5,2.6,,True,False,,,35862.0,1.18,Success!,,,
6,,,Kentucky,2020-07-06,17152.0,593.0,1650.0,22,14.14,4.14,False,True,11675.0,554.0,354112.0,7.98,Success!,,,
7,,,Arkansas,2020-07-06,24253.0,292.0,5239.0,70,25.23,25.18,False,True,20762.0,278.0,460970.0,15.41,Success!,,,
8,,,California - San Diego,2020-07-06,17000.0,387.0,615.0,13,4.55,3.4,False,False,13514.0,382.0,166412.0,5.04,Success!,,,
9,,,Virginia,2020-07-05,65748.0,1853.0,9541.0,413,14.51,22.29,True,True,,,1613285.0,19.17,Success!,,,
10,,,New Mexico,2020-07-06,13507.0,515.0,259.0,,1.92,,True,False,,,43006.0,2.06,Success!,,,
11,,,Florida -- Miami-Dade County,2020-07-06,48992.0,1051.0,5897.0,,21.03,,False,True,28046.0,,481976.0,17.75,Success!,,,
12,,,Florida -- Orange County,2020-07-06,14407.0,61.0,1842.0,,24.03,,False,True,7664.0,,277193.0,20.98,Success!,,,
13,,,Alabama,2020-07-06,44375.0,984.0,15481.0,442,46.61,46.48,False,False,33213.0,951.0,1293186.0,26.58,Success!,,,
14,,,California - Los Angeles,2020-07-05,116570.0,3534.0,3170.0,368,4.7,11.21,False,False,67498.0,3283.0,823987.0,8.16,Success!,,,
15,,,Maryland,2020-07-06,69904.0,3121.0,20043.0,1263,28.67,40.47,False,False,57246.0,69882.0,1788090.0,29.78,Success!,,,
16,,,Mississippi,2020-07-05,31257.0,1114.0,15110.0,558,48.34,50.09,True,True,,,1125834.0,37.67,Success!,,,
17,,,Pennsylvania,2020-07-06,87705.0,6754.0,11603.0,1426,30.05,21.68,False,True,38615.0,6579.0,1423319.0,11.13,Success!,,,
18,,,Florida,2020-07-06,203376.0,3778.0,26511.0,737,13.04,19.51,True,False,,,3316376.0,16.1,Success!,,,
19,,,Montana,2020-07-06,1249.0,23.0,6.0,,0.48,,True,True,,,4630.0,0.44,Success!,,,
20,,,Vermont,2020-07-06,1251.0,56.0,127.0,0,10.44,0.0,False,True,1217.0,56.0,8058.0,1.29,Success!,,,
21,,,Colorado,2020-07-06,34257.0,1691.0,1809.0,110,6.42,6.76,False,False,28159.0,1628.0,227938.0,4.12,Success!,,,
22,,,Nebraska,2020-07-06,20046.0,283.0,1184.0,21,7.65,7.72,False,True,15470.0,272.0,90860.0,4.77,Success!,,,
23,,,Michigan,2020-07-06,66089.0,5897.0,19987.0,2358,30.24,39.99,True,False,,,1375424.0,13.81,Success!,,,
24,,,California,2020-07-05,271684.0,6300.0,7693.0,575.0,4.3,9.2,False,True,177012.0,6227.0,2267875.0,5.79,Success!,,,
25,,,Indiana,2020-07-06,48331.0,2505.0,5798.0,363,12.0,14.49,True,True,,,619472.0,9.33,Success!,,,
26,,,Alaska,2020-07-06,1166.0,16.0,25.0,0.0,1.23,0.0,False,True,2026.0,32.0,24129.0,3.27,Success!,,,
27,,,Wisconsin,2020-07-06,32061.0,796.0,5487.0,188,19.04,23.95,False,True,28819.0,785.0,368744.0,6.38,Success!,,,
28,,,Georgia,2020-07-06,97064.0,2878.0,26887.0,1357,27.7,47.15,True,True,,,3239300.0,31.46,Success!,,,
29,,,Washington,2020-07-06,36985.0,1370.0,1455.0,45,5.49,3.46,False,False,26515.0,1301.0,269854.0,3.7,Success!,,,
30,,,"Washington, DC",2020-07-05,10482.0,559.0,5213.0,412,49.73,73.7,True,True,,,321317.0,46.94,Success!,,,
31,,,Delaware,2020-07-06,12293.0,512.0,3148.0,131,25.61,25.59,True,False,,,209892.0,22.11,Success!,,,
32,,,Maine,2020-07-06,3423.0,109.0,803.0,,26.52,,False,True,3028.0,,17881.0,1.34,Success!,,,
33,,,North Carolina,2020-07-06,74529.0,1398.0,11900.0,446,23.78,33.06,False,True,50048.0,1349.0,2179622.0,21.46,Success!,,,
34,,,Illinois,2020-07-06,147865.0,7026.0,24783.0,1958,16.76,27.87,True,False,,,1824125.0,14.23,Success!,,,
35,,,Idaho,2020-07-06,8052.0,94.0,120.0,1,1.49,1.06,False,True,,,11536.0,0.68,Success!,,,
36,,,Minnesota,2020-07-06,38569.0,1474.0,7928.0,125,20.56,8.48,True,True,,,342186.0,6.19,Success!,,,
37,,,Massachusetts,2020-07-06,110137.0,8198.0,10370.0,671,9.42,8.18,True,False,,,510558.0,7.48,Success!,,,
38,,,Wisconsin -- Milwaukee,2020-07-06,12436.0,356.0,3592.0,143,31.12,40.17,False,False,11541.0,356.0,252321.0,26.44,Success!,,,
39,,,Missouri,2020-06-27,20261.0,996.0,5758.0,246,49.66,38.56,False,True,11594.0,638.0,704896.0,11.57,Success!,,,
40,,,Iowa,,,,,,,,False,False,,,109911.0,3.51,"An error occurred. ... ValueError('Unable to parse ""Reported Deaths In Adair : No Data"" as int')",,,
0,,,Arkansas,2020-07-11,27864.0,319.0,5959.0,77.0,24.83,25.84,False,True,24000.0,298.0,460970.0,15.41,Success!,,,
1,,,Massachusetts,2020-07-11,111398.0,8310.0,10477.0,684.0,9.41,8.23,True,False,,,510558.0,7.48,Success!,,,
2,,,Alabama,,,,,,,,False,False,,,1293186.0,26.58,An error occurred. ... Exception('Your request has timed out.\n(Error Code: 504)'),,,
3,,,Iowa,2020-07-11,34695.0,748.0,3011.0,36.0,8.68,4.81,True,True,,,109911.0,3.51,Success!,,,
4,,,Illinois,2020-07-11,152962.0,7168.0,25689.0,1982.0,16.79,27.65,True,False,,,1824125.0,14.23,Success!,,,
5,,,Maine,2020-07-11,3520.0,112.0,814.0,,25.94,,False,True,3138.0,,17881.0,1.34,Success!,,,
6,,,Texas -- Bexar County,2020-07-11,19137.0,175.0,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703.0,7.62,Success!,,,
7,,,"Washington, DC",2020-07-09,10679.0,568.0,5266.0,421.0,49.31,74.12,True,True,,,321317.0,46.94,Success!,,,
8,,,Kentucky,2020-07-11,19121.0,622.0,2091.0,24.0,16.08,4.14,False,True,13008.0,583.0,354112.0,7.98,Success!,,,
9,,,Minnesota,2020-07-11,41571.0,1499.0,8571.0,147.0,20.62,9.81,True,True,,,342186.0,6.19,Success!,,,
10,,,Wisconsin,2020-07-11,35679.0,821.0,5984.0,192.0,18.6,23.73,False,True,32164.0,809.0,368744.0,6.38,Success!,,,
11,,,Indiana,2020-07-11,51079.0,2563.0,6064.0,370.0,11.87,14.44,True,True,,,619472.0,9.33,Success!,,,
12,,,Tennessee,2020-07-11,61006.0,738.0,12323.0,261.0,20.2,35.37,True,True,,,1117489.0,16.8,Success!,,,
13,,,New York -- New York,2020-07-11,215598.0,18667.0,33453.0,5225.0,30.15,30.52,False,True,110942.0,17118.0,2049418.0,24.27,Success!,,,
14,,,Utah,2020-07-11,28855.0,212.0,731.0,<5,2.5,,True,False,,,35862.0,1.18,Success!,,,
15,,,Vermont,2020-07-11,1283.0,56.0,138.0,0,11.05,0.0,False,True,1249.0,56.0,8058.0,1.29,Success!,,,
16,,,Missouri,2020-06-27,20261.0,996.0,5758.0,246,49.66,38.56,False,True,11594.0,638.0,704896.0,11.57,Success!,,,
17,,,California,,,,,,,,False,False,,,2267875.0,5.79,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'text'"")",,,
18,,,New Mexico,2020-07-11,14773.0,543.0,279.0,,1.89,,True,False,,,43006.0,2.06,Success!,,,
19,,,Alaska,2020-07-11,1385.0,17.0,34.0,0.0,1.43,0.0,False,True,2376.0,34.0,24129.0,3.27,Success!,,,
20,,,Texas,2020-07-11,25291.0,717.0,2887.0,91,11.42,12.69,True,False,,,3365783.0,12.07,Success!,,,
21,,,Maryland,2020-07-11,72467.0,3179.0,20910.0,1289,28.85,40.55,False,False,59766.0,72448.0,1788090.0,29.78,Success!,,,
22,,,California - San Diego,2020-07-11,19371.0,422.0,712.0,16,4.61,3.87,False,False,15451.0,413.0,166412.0,5.04,Success!,,,
23,,,Florida -- Miami-Dade County,2020-07-11,60868.0,1132.0,6886.0,,20.53,,False,True,33549.0,,481976.0,17.75,Success!,,,
24,,,Florida -- Orange County,2020-07-11,16630.0,80.0,2220.0,,24.57,,False,True,9034.0,,277193.0,20.98,Success!,,,
25,,,North Carolina,2020-07-11,83793.0,1499.0,13702.0,474,23.88,32.8,False,True,57384.0,1445.0,2179622.0,21.46,Success!,,,
26,,,California - Los Angeles,2020-07-10,130242.0,3793.0,3476.0,386,4.74,10.94,False,False,73398.0,3529.0,823987.0,8.16,Success!,,,
27,,,Montana,2020-07-11,1677.0,29.0,7.0,,0.42,,True,True,,,4630.0,0.44,Success!,,,
28,,,Connecticut,2020-07-09,45308.0,3476.0,6189.0,646,13.66,18.58,True,False,,,378262.0,10.56,Success!,,,
29,,,Virginia,2020-07-11,69782.0,1962.0,10606.0,456,15.2,23.24,True,True,,,1613285.0,19.17,Success!,,,
30,,,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!,,,
31,,,Nebraska,2020-07-11,20998.0,285.0,1230.0,22,7.61,8.03,False,True,16169.0,274.0,90860.0,4.77,Success!,,,
32,,,Georgia,2020-07-11,114401.0,2996.0,31052.0,1397,27.14,46.63,True,True,,,3239300.0,31.46,Success!,,,
33,,,Wisconsin -- Milwaukee,2020-07-10,13430.0,359.0,3889.0,145,31.17,40.39,False,False,12475.0,359.0,252321.0,26.44,Success!,,,
34,,,Idaho,2020-07-11,10505.0,101.0,149.0,1,1.42,0.99,False,True,,,11536.0,0.68,Success!,,,
35,,,Pennsylvania,2020-07-11,92001.0,6897.0,12624.0,1426,30.31,21.68,False,True,41651.0,6579.0,1423319.0,11.13,Success!,,,
36,,,Colorado,2020-07-11,36591.0,1725.0,1881.0,117,6.34,7.04,False,False,29686.0,1662.0,227938.0,4.12,Success!,,,
37,,,Washington,2020-07-10,39218.0,1424.0,1520.0,46,5.43,3.39,False,False,27979.0,1355.0,269854.0,3.7,Success!,,,
38,,,Florida,2020-07-11,250984.0,4197.0,32370.0,821,12.9,19.56,True,False,,,3316376.0,16.1,Success!,,,
39,,,Michigan,2020-07-11,68857.0,5983.0,20486.0,2390,29.75,39.95,True,False,,,1375424.0,13.81,Success!,,,
40,,,Mississippi,2020-07-10,35419.0,1230.0,16811.0,616,47.46,50.08,True,True,,,1125834.0,37.67,Success!,,,
41,,,Delaware,2020-07-11,12743.0,106.0,3254.0,132,25.54,124.53,True,False,,,209892.0,22.11,Success!,,,
0,,,Texas,2020-07-21,28606.0,758.0,3321.0,95.0,0.12,0.13,True,False,,,3365783.0,12.07,Success!,,,
1,,,Texas -- Bexar County,2020-07-21,31867.0,274.0,464.0,17.0,6.81,15.32,False,False,6812.0,111.0,146703.0,7.62,Success!,,,
2,,,New York -- New York,2020-07-21,219030.0,18800.0,33634.0,5090.0,30.09,30.47,False,True,111790.0,16704.0,2049418.0,24.27,Success!,,,
3,,,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!,,,
4,,,California - San Francisco,2020-07-20,5340.0,53.0,295.0,5.0,6.41,9.8,False,False,4599.0,51.0,,,Success!,,,
5,,,Tennessee,2020-07-21,81944.0,871.0,15752.0,315.0,19.22,36.17,True,True,,,1117489.0,16.8,Success!,,,
6,,,Utah,2020-07-21,35012.0,251.0,870.0,<5,2.5,,True,False,,,35862.0,1.18,Success!,,,
7,,,Kentucky,2020-07-21,24060.0,674.0,2012.0,92,12.71,14.63,False,True,15831.0,628.0,354112.0,7.98,Success!,,,
8,,,Arkansas,2020-07-21,34655.0,374.0,7364.0,99,24.62,26.61,False,True,29915.0,372.0,460970.0,15.41,Success!,,,
9,,,California - San Diego,2020-07-21,24520.0,487.0,895.0,18,4.69,3.74,False,False,19099.0,481.0,166412.0,5.04,Success!,,,
10,,,Virginia,2020-07-21,79371.0,2048.0,12922.0,483,16.28,23.58,True,True,,,1613285.0,19.17,Success!,,,
11,,,New Mexico,2020-07-21,17517.0,588.0,317.0,,1.81,,True,False,,,43006.0,2.06,Success!,,,
12,,,Florida -- Miami-Dade County,2020-07-21,89557.0,1325.0,8754.0,,19.74,,False,True,44336.0,,481976.0,17.75,Success!,,,
13,,,Florida -- Orange County,2020-07-21,24011.0,124.0,3041.0,,24.95,,False,True,12187.0,,277193.0,20.98,Success!,,,
14,,,Alabama,2020-07-21,69075.0,1268.0,20540.0,542,43.75,44.65,False,False,46948.0,1214.0,1293186.0,26.58,Success!,,,
15,,,California - Los Angeles,2020-07-20,161673.0,4154.0,4308.0,413,4.64,10.68,False,False,92881.0,3867.0,823987.0,8.16,Success!,,,
16,,,Maryland,2020-07-21,79545.0,3272.0,23414.0,1332,35.48,40.9,False,False,65988.0,3257.0,1788090.0,29.78,Success!,,,
17,,,Mississippi,2020-07-20,45524.0,1389.0,20429.0,696,44.88,50.11,True,True,,,1125834.0,37.67,Success!,,,
18,,,Arizona,2020-07-21,148683.0,2918.0,3207.0,87.0,4.32,3.57,False,False,74216.0,2440.0,305259.0,4.39,Success!,,,
19,,,Pennsylvania,2020-07-21,99875.0,7038.0,13956.0,1484,30.06,21.22,False,True,46430.0,6992.0,1423319.0,11.13,Success!,,,
20,,,Florida,2020-07-21,365244.0,5206.0,43924.0,991,12.03,19.04,True,False,,,3316376.0,16.1,Success!,,,
21,,,Montana,2020-07-21,2712.0,40.0,15.0,,0.55,,True,True,,,4630.0,0.44,Success!,,,
22,,,Vermont,2020-07-21,1366.0,56.0,151.0,0,11.38,0.0,False,True,1327.0,56.0,8058.0,1.29,Success!,,,
23,,,Connecticut,2020-07-20,46116.0,3527.0,6312.0,652,13.69,18.49,True,False,,,378262.0,10.56,Success!,,,
24,,,Kansas,2020-07-20,23334.0,307.0,1734.0,65,9.14,21.74,False,True,18962.0,299.0,169801.0,5.84,Success!,,,
25,,,Colorado,2020-07-21,41059.0,1763.0,2012.0,118,6.19,6.92,False,False,32519.0,1706.0,227938.0,4.12,Success!,,,
26,,,Nebraska,2020-07-21,23190.0,310.0,1369.0,23,7.61,7.67,False,True,17993.0,300.0,90860.0,4.77,Success!,,,
27,,,Michigan,2020-07-21,74637.0,6051.0,21478.0,2411,28.78,39.84,True,False,,,1375424.0,13.81,Success!,,,
