Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,Alabama,2020-11-05,169266.0,2818.0,38859.0,1054.0,32.96,38.58,False,False,117881.0,2732.0,1293186.0,26.58,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,Alaska,2020-11-05,12699.0,80.0,550.0,3.0,4.45,3.75,False,True,12355.0,80.0,24129.0,3.27,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,Arizona,2020-11-05,252768.0,6087.0,7739.0,187.0,4.35,3.46,False,False,177774.0,5402.0,305259.0,4.39,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,Arkansas,2020-11-05,117360.0,2037.0,23158.0,357.0,21.93,18.95,False,True,105590.0,1884.0,460970.0,15.41,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,California,2020-11-04 00:00:00,944576.0,17815.0,28193.0,1318.0,4.2,7.46,False,False,671753.0,17667.0,2267875.0,5.79,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,California - Los Angeles,2020-11-04,315564.0,7140.0,9158.0,642.0,4.76,9.54,False,False,192235.0,6731.0,823987.0,8.16,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,California - San Diego,,,,,,,,False,False,,,166412.0,5.04,"An error occurred. ... UnboundLocalError(""local variable 'cases' referenced before assignment"")"
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,California - San Francisco,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)"
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,Colorado,2020-11-05,121006.0,2353.0,4199.0,135.0,4.19,5.86,False,False,100181.0,2302.0,227938.0,4.12,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,Connecticut,2020-11-04,72261.0,3744.0,8669.0,681.0,12.0,18.19,True,False,,,378262.0,10.56,Success!
2020-11-05,2020/11/05 19:11:14America/Los Angeles TZ,Delaware,,,,,,,,False,False,,,209892.0,22.11,"An error occurred. ... NoSuchElementException('no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//a[@data-chart-id=\'count-charts\']""}\n  (Session info: headless chrome=86.0.4240.183)', None, None)"
