Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Alabama,2020-09-16,127523.0,2257.0,32325.0,893.0,38.18,40.91,False,False,84669.0,2183.0,1293186.0,26.58,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Alaska,2020-09-16,3908.0,43.0,210.0,0.0,5.93,0.0,False,True,3539.0,42.0,24129.0,3.27,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Arizona,,,,,,,,False,False,,,305259.0,4.39,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 83', None, None)"
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Arkansas,2020-09-12,0.0,0.0,0.0,0.0,,,False,True,0.0,0.0,460970.0,15.41,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,California,2020-09-15 00:00:00,762963.0,14615.0,22345.0,1101.0,4.27,7.72,False,False,522864.0,14264.0,2267875.0,5.79,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,California - Los Angeles,2020-09-15,256148.0,6303.0,7327.0,580.0,4.79,9.78,False,False,152886.0,5928.0,823987.0,8.16,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,California - San Diego,2020-09-16,43445.0,748.0,1609.0,32.0,4.49,4.34,False,False,35798.0,738.0,166412.0,5.04,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,California - San Francisco,,,,,,,,False,False,,,,,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 83', None, None)"
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Colorado,2020-09-16,62686.0,2002.0,2833.0,128.0,5.36,6.51,False,False,52813.0,1965.0,227938.0,4.12,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Connecticut,2020-09-15,52878.0,3592.0,7263.0,661.0,13.74,18.4,True,False,,,378262.0,10.56,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Delaware,,,,,,,,False,False,,,209892.0,22.11,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 83', None, None)"
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Florida,2020-09-16,663234.0,12939.0,88849.0,2278.0,13.4,17.61,True,False,,,3316376.0,16.1,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Florida -- Miami-Dade County,2020-09-16,165147.0,2955.0,14562.0,,14.32,,False,True,101702.0,,481976.0,17.75,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Florida -- Orange County,2020-09-16,38242.0,416.0,5466.0,,23.16,,False,True,23597.0,,277193.0,20.98,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Georgia,2020-09-16,299056.0,6419.0,77310.0,2702.0,25.85,42.09,True,True,,,3239300.0,31.46,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Hawaii,,,,,,,,False,False,,,26266.0,1.85,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 83', None, None)"
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Idaho,,,,,,,,False,False,,,11536.0,0.68,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 83', None, None)"
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Illinois,2020-09-16,266151.0,8367.0,37577.0,2191.0,14.12,26.19,True,False,,,1824125.0,14.23,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Indiana,2020-09-16,107809.0,3247.0,10696.0,440.0,9.92,13.55,True,True,,,619472.0,9.33,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Iowa,,,,,,,,False,False,,,109911.0,3.51,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 83', None, None)"
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Kansas,,,,,,,,False,False,,,169801.0,5.84,"An error occurred. ... SessionNotCreatedException('session not created: This version of ChromeDriver only supports Chrome version 83', None, None)"
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Kentucky,2020-09-16,58764.0,1082.0,4678.0,128.0,11.7,13.08,False,True,39983.0,986.0,354112.0,7.98,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Louisiana,2020-09-16,158826.0,5126.0,58240.0,2371.0,41.07,46.49,False,True,141820.0,5100.0,1502916.0,32.23,Success!
2020-09-16,2020/09/16 21:24:12America/Los Angeles TZ,Maine,2020-09-16,4941.0,138.0,961.0,,21.37,,False,True,4496.0,,17881.0,1.34,Success!
