Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Alabama,2020-10-28,160380.0,2713.0,37468.0,1029.0,33.7,39.13,False,False,111194.0,2630.0,1293186.0,26.58,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Alaska,2020-10-28,10845.0,68.0,497.0,3.0,4.73,4.41,False,True,10502.0,68.0,24129.0,3.27,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Arizona,2020-10-28,241165.0,5905.0,7436.0,183.0,4.38,3.48,False,False,169829.0,5265.0,305259.0,4.39,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Arkansas,2020-10-28,108640.0,1875.0,21943.0,344.0,22.42,19.9,False,True,97878.0,1729.0,460970.0,15.41,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,California,2020-10-27 00:00:00,908713.0,17475.0,27109.0,1288.0,4.22,7.45,False,False,643048.0,17279.0,2267875.0,5.79,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,California - Los Angeles,2020-10-27,303369.0,7040.0,8779.0,636.0,4.79,9.59,False,False,183256.0,6633.0,823987.0,8.16,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,California - San Diego,2020-10-28,55540.0,881.0,1961.0,36.0,4.26,4.1,False,False,46074.0,877.0,166412.0,5.04,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,California - San Francisco,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Colorado,2020-10-28,100208.0,2249.0,3628.0,134.0,4.34,6.08,False,False,83684.0,2204.0,227938.0,4.12,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Connecticut,2020-10-27,66357.0,3697.0,8210.0,674.0,12.37,18.23,True,False,,,378262.0,10.56,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Delaware,,,,,,,,False,False,,,209892.0,22.11,"An error occurred. ... NoSuchElementException('no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//a[@data-chart-id=\'count-charts\']""}\n  (Session info: headless chrome=86.0.4240.111)', None, None)"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Florida,2020-10-28,780220.0,16571.0,102826.0,2874.0,13.18,17.34,True,False,,,3316376.0,16.1,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Florida -- Miami-Dade County,2020-10-28,183996.0,3625.0,15897.0,,13.22,,False,True,120235.0,,481976.0,17.75,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Florida -- Orange County,2020-10-28,45755.0,549.0,7240.0,,21.69,,False,True,33376.0,,277193.0,20.98,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Georgia,,,,,,,,False,False,,,3239300.0,31.46,"An error occurred. ... KeyError(""There is no item named 'demographics.csv' in the archive"")"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Hawaii,,,,,,,,False,False,,,26266.0,1.85,An error occurred. ... Exception('You do not have permissions to access this resource or perform this operation.\n(Error Code: 403)')
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Idaho,,,,,,,,False,False,,,11536.0,0.68,"An error occurred. ... TimeoutException('', None, None)"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Illinois,2020-10-28,389095.0,9619.0,47641.0,2321.0,12.24,24.13,True,False,,,1824125.0,14.23,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Indiana,2020-10-28,169112.0,3991.0,14127.0,476.0,8.35,11.93,True,True,,,619472.0,9.33,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Iowa,2020-10-29,120635.0,1691.0,5614.0,58.0,4.65,3.43,True,True,,,109911.0,3.51,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Kansas,,,,,,,,False,False,,,169801.0,5.84,"An error occurred. ... TimeoutException('', None, None)"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Kentucky,2020-10-28,101494.0,1442.0,8854.0,161.0,11.31,12.01,False,True,78292.0,1341.0,354112.0,7.98,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Louisiana,2020-10-21,181443.0,5676.0,63549.0,2535.0,39.61,45.44,False,True,160424.0,5579.0,1502916.0,32.23,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Maine,,,,,,,,False,False,,,17881.0,1.34,"An error occurred. ... TypeError(""'NoneType' object is not subscriptable"")"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Maryland,2020-10-28,142425.0,3969.0,44035.0,1616.0,36.33,40.84,False,False,121222.0,3957.0,1788090.0,29.78,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Massachusetts,2020-10-28,154218.0,9924.0,13701.0,783.0,8.88,7.89,True,False,,,510558.0,7.48,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Michigan,2020-10-28,167465.0,7187.0,29204.0,2592.0,17.44,36.07,True,False,,,1375424.0,13.81,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Minnesota,,,,,,,,False,False,,,342186.0,6.19,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'next_sibling'"")"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Mississippi,,,,,,,,False,False,,,1125834.0,37.67,An error occurred. ... ValueError('Cannot convert non-finite values (NA or inf) to integer')
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Missouri,,,,,,,,False,False,,,704896.0,11.57,An error occurred. ... Exception('Token Required\nToken Required\n(Error Code: 499)')
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Montana,2020-10-28,29966.0,325.0,109.0,,0.36,,True,True,,,4630.0,0.44,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Nebraska,2020-10-28,66545.0,628.0,2863.0,41.0,5.97,7.12,False,True,47964.0,576.0,90860.0,4.77,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Nevada,,,,,,,,False,False,,,261123.0,8.93,"An error occurred. ... TimeoutException('', None, None)"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,New Hampshire,2020-10-28,10641.0,478.0,414.0,9.0,4.49,1.98,False,False,9228.0,455.0,20516.0,1.53,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,New Mexico,2020-10-28,43826.0,991.0,725.0,,1.65,,True,False,,,43006.0,2.06,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,New York -- New York,2020-10-28,253777.0,19325.0,38765.0,5350.0,26.97,30.28,False,True,143714.0,17671.0,2049418.0,24.27,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,NewYork,2020-10-27,500677.0,25773.0,,6467.0,,26.64,False,False,,24272.0,,,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,North Carolina,2020-10-28,266136.0,4245.0,48692.0,1206.0,22.71,29.86,False,True,214444.0,4039.0,2179622.0,21.46,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,NorthDakota,,,,,,,,False,False,,,,,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'text'"")"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Ohio,2020-10-28,205347.0,5256.0,34469.0,899.0,19.27,17.49,False,True,178851.0,5140.0,1438271.0,12.35,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Oklahoma,,,,,,,,False,False,,,287959.0,7.35,"An error occurred. ... UnboundLocalError(""local variable 'aa_pct' referenced before assignment"")"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Oregon,,,,,,,,False,False,,,77789.0,1.91,"An error occurred. ... KeyError(""None of ['Categories'] are in the columns"")"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Pennsylvania,,,,,,,,False,False,,,1423319.0,11.13,An error occurred. ... Exception('Token Required\nToken Required\n(Error Code: 499)')
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Rhode Island,2020-07-03,16491.0,960.0,1592.0,48.0,12.29,6.14,False,False,12950.0,782.0,69254.0,6.55,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,SouthCarolina,,,,,,,,False,False,,,,,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'text'"")"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,SouthDakota,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Tennessee,2020-10-28,254220.0,3241.0,42260.0,791.0,16.62,24.41,True,True,,,1117489.0,16.8,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Texas,2020-10-23,56712.0,17375.0,9392.0,1908.0,0.17,0.11,True,False,,,3365783.0,12.07,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Texas -- Bexar County,2020-08-23,45255.0,721.0,1506.0,58.0,5.13,6.98,False,False,29364.0,831.0,146703.0,7.62,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Utah,2020-10-28,108803.0,588.0,1866.0,8.0,1.7,1.36,True,False,,,35862.0,1.18,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Vermont,2020-10-28,2120.0,58.0,203.0,0.0,10.0,0.0,False,True,2030.0,58.0,8058.0,1.29,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Virginia,2020-10-28 00:00:00,176728.0,3616.0,34680.0,965.0,19.62,26.69,True,False,,,1613285.0,19.17,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Washington,2020-10-28,104743.0,2353.0,4063.0,71.0,5.8,3.06,False,False,70075.0,2324.0,269854.0,3.7,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,"Washington, DC",2020-10-28,16973.0,644.0,8414.0,482.0,49.57,74.84,True,True,,,321317.0,46.94,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,WestVirginia,,,,,,,,False,False,,,,,"An error occurred. ... TimeoutException('', None, None)"
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Wisconsin,2020-09-16,91304.0,1220.0,10190.0,229.0,12.28,19.07,False,True,82991.0,1201.0,368744.0,6.38,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Wisconsin -- Milwaukee,2020-10-28,40450.0,477.0,9320.0,163.0,24.55,34.17,False,False,37957.0,477.0,252321.0,26.44,Success!
2020-10-28,2020/10/28 23:01:21America/Los Angeles TZ,Wyoming,,,,,,,,False,False,,,5540.0,0.95,An error occurred. ... KeyError('SUM(# probable)')
