Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Alabama,2021-01-10,321285.0,4587.0,66567.0,1460.0,29.11,34.32,False,False,228652.0,4254.0,1293186.0,26.58,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Alaska,2021-01-10,40754.0,222.0,1260.0,9.0,3.13,4.07,False,True,40265.0,221.0,24129.0,3.27,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Arizona,2021-01-10,618546.0,10141.0,17836.0,282.0,3.78,3.04,False,False,471296.0,9263.0,305259.0,4.39,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Arkansas,2021-01-09,251746.0,4010.0,40621.0,585.0,18.36,15.47,False,True,221219.0,3781.0,460970.0,15.41,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,California,2021-01-09 00:00:00,2670962.0,29701.0,78392.0,1934.0,4.0,6.7,False,False,1961034.0,28845.0,2267875.0,5.79,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Colorado,2021-01-10,361148.0,5208.0,9968.0,175.0,3.78,3.63,False,False,263999.0,4818.0,227938.0,4.12,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Connecticut,2021-01-07,193991.0,5127.0,14792.0,808.0,7.63,15.76,True,False,,,378262.0,10.56,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Delaware,,,,,,,,False,False,,,209892.0,22.11,"An error occurred. ... NoSuchElementException('no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//a[@data-chart-id=\'count-charts\']""}\n  (Session info: headless chrome=87.0.4280.141)', None, None)"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Florida,,,,,,,,False,False,,,3316376.0,16.1,"An error occurred. ... CalledProcessError(1, ['java', '-Djava.awt.headless=true', '-Dfile.encoding=UTF8', '-jar', '/Users/poisson/Documents/GitHub/COVID19_tracker_data_extraction/covid19_data_test_003/lib/python3.7/site-packages/tabula/tabula-1.0.3-jar-with-dependencies.jar', '--pages', '3', '--area', '410.8311767578125,52.439998626708984,630.2244873046875,612.0', '--stream', '/var/folders/cn/4q_jgh710l170_p6btg_ym880000gn/T/ef64eb9b-5c83-441f-9832-34bf7977f9b7.pdf'])"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Georgia,2021-01-10,636373.0,10282.0,166104.0,3825.0,26.1,37.2,True,True,,,3239300.0,31.46,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Hawaii,,,,,,,,False,False,,,26266.0,1.85,An error occurred. ... Exception('You do not have permissions to access this resource or perform this operation.\n(Error Code: 403)')
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Idaho,,,,,,,,False,False,,,11536.0,0.68,"An error occurred. ... TimeoutException('', None, None)"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Illinois,2021-01-10,1028750.0,17574.0,92695.0,3212.0,9.01,18.28,True,False,,,1824125.0,14.23,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Indiana,2021-01-10,563653.0,8613.0,36770.0,715.0,6.52,8.3,True,True,,,619472.0,9.33,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Iowa,2021-01-10,296483.0,2728.0,9251.0,73.0,3.12,2.68,True,True,,,109911.0,3.51,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Kansas,,,,,,,,False,False,,,169801.0,5.84,"An error occurred. ... TimeoutException('', None, None)"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Kentucky,,,,,,,,False,False,,,354112.0,7.98,"An error occurred. ... UnboundLocalError(""local variable 'date' referenced before assignment"")"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Louisiana,,,,,,,,False,False,,,1502916.0,32.23,An error occurred. ... Exception('You do not have permissions to access this resource or perform this operation.\n(Error Code: 403)')
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Maine,,,,,,,,False,False,,,17881.0,1.34,"An error occurred. ... TypeError(""'NoneType' object is not subscriptable"")"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Maryland,2021-01-10,306674.0,6100.0,87442.0,2220.0,33.36,36.7,False,False,262089.0,6049.0,1788090.0,29.78,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Massachusetts,,,,,,,,False,False,,,510558.0,7.48,"An error occurred. ... KeyError(""There is no item named 'RaceEthnicity.csv' in the archive"")"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Michigan,2021-01-09,519027.0,13284.0,60318.0,3156.0,11.62,23.76,True,False,,,1375424.0,13.81,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Minnesota,2021-01-10,436572.0,5707.0,35206.0,287.0,8.06,5.03,True,True,,,342186.0,6.19,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Mississippi,,,,,,,,False,False,,,1125834.0,37.67,"An error occurred. ... CalledProcessError(1, ['java', '-Djava.awt.headless=true', '-Dfile.encoding=UTF8', '-jar', '/Users/poisson/Documents/GitHub/COVID19_tracker_data_extraction/covid19_data_test_003/lib/python3.7/site-packages/tabula/tabula-1.0.3-jar-with-dependencies.jar', '--pages', '1,2', '--guess', '--format', 'JSON', 'ms_cases_and_deaths.pdf'])"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Missouri,,,,,,,,False,False,,,704896.0,11.57,An error occurred. ... Exception('Token Required\nToken Required\n(Error Code: 499)')
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Montana,,,,,,,,False,False,,,4630.0,0.44,"An error occurred. ... AttributeError(""'NoneType' object has no attribute 'find_parent'"")"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Nebraska,2021-01-09,175620.0,1737.0,4628.0,57.0,4.51,4.49,False,True,102723.0,1270.0,90860.0,4.77,Success!
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,Nevada,,,,,,,,False,False,,,261123.0,8.93,"An error occurred. ... TimeoutException('', None, None)"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,New Hampshire,,,,,,,,False,False,,,20516.0,1.53,"An error occurred. ... TimeoutException('', None, None)"
2021-01-10,2021/01/10 19:11:27America/Los Angeles TZ,New Mexico,2021-01-10,156157.0,2749.0,1855.0,,1.19,,True,False,,,43006.0,2.06,Success!
