Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Alabama,,,,,,,,False,False,,,1293186.0,26.58,"An error occurred. ... KeyError(""None of ['Racecat'] are in the columns"")"
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Alaska,2020-08-16,2606.0,28.0,148.0,0.0,6.37,0.0,False,True,2325.0,28.0,24129.0,3.27,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Arizona,2020-08-16,193537.0,4506.0,4811.0,140.0,4.48,3.61,False,False,107498.0,3875.0,305259.0,4.39,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Arkansas,2020-08-16,52665.0,599.0,11566.0,158.0,24.67,26.38,False,True,46877.0,599.0,460970.0,15.41,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,California,2020-08-15 00:00:00,621562.0,11224.0,17361.0,874.0,4.28,8.05,False,False,405468.0,10854.0,2267875.0,5.79,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,California - Los Angeles,,,,,,,,False,False,,,823987.0,8.16,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")"
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,California - San Diego,2020-08-16,34678.0,626.0,1321.0,26.0,4.68,4.21,False,False,28252.0,617.0,166412.0,5.04,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,California - San Francisco,,,,,,,,False,False,,,,,An error occurred. ... KeyError('Date_Uploaded.Data as of')
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Colorado,2020-08-16,53176.0,1896.0,2579.0,126.0,5.71,6.77,False,False,45141.0,1861.0,227938.0,4.12,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Connecticut,2020-08-13,48887.0,3569.0,6710.0,658.0,13.73,18.44,True,False,,,378262.0,10.56,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Delaware,2020-08-16,16451.0,593.0,4279.0,151.0,28.43,26.63,False,False,15053.0,567.0,209892.0,22.11,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Florida,2020-08-16,567375.0,9452.0,72976.0,1731.0,12.86,18.31,True,False,,,3316376.0,16.1,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Florida -- Miami-Dade County,2020-08-16,145307.0,2057.0,12515.0,,15.21,,False,True,82304.0,,481976.0,17.75,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Florida -- Orange County,2020-08-16,33382.0,351.0,4520.0,,24.27,,False,True,18626.0,,277193.0,20.98,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Georgia,2020-08-16,237030.0,4702.0,60365.0,2070.0,25.47,44.02,True,True,,,3239300.0,31.46,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Hawaii,2020-08-16,5042.0,40.0,29.0,,1.37,,False,True,2116.0,,26266.0,1.85,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Idaho,2020-08-16,27660.0,261.0,297.0,3.0,1.07,1.15,False,True,,,11536.0,0.68,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Illinois,2020-08-16,206081.0,7744.0,32759.0,2098.0,15.9,27.09,True,False,,,1824125.0,14.23,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Indiana,2020-08-16,80415.0,2924.0,8925.0,409.0,11.1,13.99,True,True,,,619472.0,9.33,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Iowa,2020-08-16,52447.0,975.0,3785.0,42.0,7.22,4.31,True,True,,,109911.0,3.51,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Kansas,2020-08-14,33885.0,402.0,2539.0,68.0,9.08,17.53,False,True,27977.0,388.0,169801.0,5.84,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Kentucky,2020-08-16,39315.0,813.0,3303.0,108.0,12.4,14.42,False,True,26643.0,749.0,354112.0,7.98,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Louisiana,2020-08-12,137918.0,4384.0,49262.0,2054.0,43.11,48.99,False,True,114279.0,4193.0,1502916.0,32.23,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Maine,2020-08-16,4168.0,127.0,910.0,,24.09,,False,True,3778.0,,17881.0,1.34,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Maryland,2020-08-16,100212.0,3502.0,31912.0,1440.0,37.56,41.2,False,False,84965.0,3495.0,1788090.0,29.78,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Massachusetts,2020-08-16,123593.0,8838.0,11428.0,731.0,9.25,8.27,True,False,,,510558.0,7.48,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Michigan,2020-08-16,92647.0,6256.0,23412.0,2456.0,25.27,39.26,True,False,,,1375424.0,13.81,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Minnesota,2020-08-16,65152.0,1706.0,13546.0,167.0,20.79,9.79,True,True,,,342186.0,6.19,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Mississippi,2020-08-15,72136.0,2084.0,30326.0,1010.0,42.04,48.46,True,True,,,1125834.0,37.67,Success!
2020-08-16,2020/08/16 20:23:07America/Los Angeles TZ,Missouri,2020-08-16,67468.0,1367.0,11597.0,438.0,26.44,33.26,False,True,43860.0,1317.0,704896.0,11.57,Success!
