Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Alabama,2020-07-28,80309.0,1446.0,22931.0,609.0,43.14,43.72,False,False,53158.0,1393.0,1293186.0,26.58,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Alaska,2020-07-28,1699.0,22.0,77.0,0.0,4.94,0.0,False,True,1560.0,22.0,24129.0,3.27,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Arizona,2020-07-28,165934.0,3408.0,3740.0,104.0,4.39,3.57,False,False,85153.0,2917.0,305259.0,4.39,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Arkansas,2020-07-28,40181.0,428.0,8424.0,110.0,24.35,25.88,False,True,34593.0,425.0,460970.0,15.41,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,California,2020-07-27 00:00:00,466550.0,8518.0,12866.0,701.0,4.3,8.49,False,False,298953.0,8261.0,2267875.0,5.79,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,California - Los Angeles,2020-07-27,178642.0,4426.0,4774.0,441.0,4.62,10.67,False,False,103302.0,4133.0,823987.0,8.16,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,California - San Diego,2020-07-28,28005.0,547.0,1034.0,20.0,4.73,3.77,False,False,21845.0,531.0,166412.0,5.04,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,California - San Francisco,,,,,,,,False,False,,,,,An error occurred. ... KeyError('Date_Uploaded.Data as of')
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Colorado,2020-07-28,45314.0,1807.0,2130.0,121.0,6.07,6.93,False,False,35069.0,1745.0,227938.0,4.12,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Connecticut,2020-07-27,47089.0,3541.0,6443.0,654.0,13.68,18.47,True,False,,,378262.0,10.56,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Delaware,,,,,,,,False,False,,,209892.0,22.11,"An error occurred. ... WebDriverException('unknown error: session deleted because of page crash\nfrom unknown error: cannot determine loading status\nfrom tab crashed\n  (Session info: headless chrome=83.0.4103.116)', None, None)"
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Florida,2020-07-28,436867.0,6117.0,52345.0,1167.0,11.98,19.08,True,False,,,3316376.0,16.1,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Florida -- Miami-Dade County,2020-07-28,110352.0,1425.0,10042.0,,17.96,,False,True,55928.0,,481976.0,17.75,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Florida -- Orange County,2020-07-28,27820.0,179.0,3591.0,,25.12,,False,True,14296.0,,277193.0,20.98,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Georgia,2020-07-28,175052.0,3563.0,44977.0,1617.0,25.69,45.38,True,True,,,3239300.0,31.46,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Idaho,2020-07-28,19222.0,158.0,228.0,3.0,1.19,1.9,False,True,,,11536.0,0.68,Success!
2020-07-28,2020/07/28 22:32:52America/Los Angeles TZ,Illinois,2020-07-28,173731.0,7446.0,28884.0,2043.0,16.63,27.44,True,False,,,1824125.0,14.23,Success!
