Date Run,Date/Time Run,Location,Date Published,Total Cases,Total Deaths,Count Cases Black/AA,Count Deaths Black/AA,Pct Cases Black/AA,Pct Deaths Black/AA,Pct Includes Unknown Race,Pct Includes Hispanic Black,Count Cases Known Race,Count Deaths Known Race,Black/AA Population,Pct Black/AA Population,Status code
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Alabama,2020-08-09,97735.0,1707.0,26618.0,709.0,42.52,43.07,False,False,62597.0,1646.0,1293186.0,26.58,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Alaska,2020-08-09,2233.0,26.0,117.0,0.0,5.73,0.0,False,True,2043.0,26.0,24129.0,3.27,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Arizona,2020-08-09,186923.0,4150.0,4539.0,127.0,4.45,3.58,False,False,101982.0,3547.0,305259.0,4.39,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Arkansas,2020-08-09,49383.0,544.0,10569.0,147.0,24.56,27.02,False,True,43032.0,544.0,460970.0,15.41,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,California,2020-08-08 00:00:00,554160.0,10293.0,15502.0,830.0,4.26,8.3,False,False,363511.0,10004.0,2267875.0,5.79,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,California - Los Angeles,,,,,,,,False,False,,,823987.0,8.16,"An error occurred. ... KeyError(""['Under Investigation'] not found in axis"")"
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,California - San Diego,2020-08-09,32747.0,594.0,1238.0,25.0,4.67,4.22,False,False,26537.0,592.0,166412.0,5.04,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,California - San Francisco,,,,,,,,False,False,,,,,An error occurred. ... KeyError('Date_Uploaded.Data as of')
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Colorado,2020-08-09,50660.0,1858.0,2513.0,124.0,5.82,6.79,False,False,43203.0,1826.0,227938.0,4.12,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Connecticut,2020-08-06,48345.0,3558.0,6575.0,656.0,13.6,18.44,True,False,,,378262.0,10.56,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Delaware,2020-08-09,15575.0,591.0,3961.0,150.0,27.88,26.55,False,False,14209.0,565.0,209892.0,22.11,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Florida,2020-08-09,527036.0,8186.0,66267.0,1508.0,12.57,18.42,True,False,,,3316376.0,16.1,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Florida -- Miami-Dade County,2020-08-09,132461.0,1865.0,11691.0,,16.0,,False,True,73047.0,,481976.0,17.75,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Florida -- Orange County,2020-08-09,31719.0,298.0,4232.0,,24.41,,False,True,17335.0,,277193.0,20.98,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Georgia,2020-08-09,216596.0,4199.0,54824.0,1867.0,25.31,44.46,True,True,,,3239300.0,31.46,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Hawaii,2020-08-09,3498.0,31.0,24.0,,1.39,,False,True,1725.0,,26266.0,1.85,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Idaho,2020-08-09,24671.0,228.0,270.0,3.0,1.09,1.32,False,True,,,11536.0,0.68,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Illinois,2020-08-09,194080.0,7636.0,31453.0,2081.0,16.21,27.25,True,False,,,1824125.0,14.23,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Indiana,2020-08-09,74328.0,2835.0,8322.0,398.0,11.2,14.04,True,True,,,619472.0,9.33,Success!
2020-08-09,2020/08/09 21:35:01America/Los Angeles TZ,Iowa,2020-08-09,48848.0,931.0,3611.0,42.0,7.39,4.51,True,True,,,109911.0,3.51,Success!
